0.28100,204.600
0.28406,203.000
0.28406,203.250
0.28600,196.000
0.29100,189.100
0.29426,190.310
0.29600,187.300
0.29818,185.400
0.30088,196.000
0.30100,170.300
0.30414,173.380
0.30700,166.800
0.30757,167.800
0.31200,152.000
0.31375,163.100
0.31800,152.000
0.32309,150.190
0.32423,151.500
0.32500,144.800
0.33100,141.500
0.33220,142.640
0.33800,135.800
0.33919,133.300
0.34110,134.250
0.34400,124.300
0.34979,125.210
0.34979,126.000
0.35122,116.800
0.35830,118.860
0.35858,114.900
0.36600,109.600
0.36664,112.510
0.37481,107.770
0.37500,100.100
0.38283,102.880
0.38400,100.300
0.39071,97.320
0.39300,94.700
0.39846,93.544
0.40300,85.300
0.40608,90.375
0.41300,82.100
0.41359,86.193
0.41606,84.500
0.41700,85.700
0.42098,83.000
0.42098,76.000
0.42098,82.783
0.42400,77.700
0.42826,80.316
0.42923,77.000
0.43306,73.900
0.43306,73.000
0.43500,72.100
0.43545,77.676
0.43782,74.000
0.43829,76.000
0.44000,76.600
0.44253,75.247
0.44700,71.500
0.44744,80.000
0.44953,73.636
0.45644,70.841
0.45900,69.400
0.46054,59.000
0.46326,68.958
0.46800,68.300
0.47001,67.234
0.47100,68.300
0.47667,65.355
0.48327,63.200
0.48327,61.500
0.48900,62.800
0.48979,61.820
0.49625,60.388
0.50264,56.900
0.50264,59.424
0.50897,58.410
0.51000,58.000
0.51524,57.021
0.52145,56.165
0.52760,54.876
0.53168,48.500
0.53300,54.500
0.53370,53.991
0.53975,53.367
0.54575,51.768
0.55170,51.017
0.55300,51.700
0.55760,50.768
0.55760,46.400
0.56346,50.425
0.56346,50.500
0.56927,49.544
0.57119,51.200
0.57503,48.831
0.58076,47.936
0.58645,47.638
0.58833,49.200
0.59209,46.318
0.59770,45.961
0.60327,45.272
0.60881,44.000
0.60881,45.050
0.61431,44.501
0.61977,43.976
0.62520,43.446
0.63060,43.254
0.63597,42.870
0.64131,42.022
0.64485,41.918
0.64501,42.700
0.66236,41.040
0.66582,42.460
0.67957,41.300
0.67957,41.000
0.67957,39.966
0.69649,38.963
0.71316,38.085
0.72500,42.800
0.72958,37.144
0.74577,36.819
0.75857,38.130
0.76175,38.000
0.76175,33.000
0.76175,36.355
0.77500,38.630
0.77753,35.582
0.79313,35.106
0.80854,34.563
0.82379,34.560
0.82500,37.320
0.83738,36.140
0.83888,34.100
0.85382,33.938
0.86862,33.487
0.87500,33.970
0.88329,33.749
0.89783,33.163
0.91080,35.050
0.91224,32.680
0.92500,34.090
0.92654,32.685
0.94073,32.771
0.95481,32.417
0.96879,33.700
0.96879,32.408
0.97500,33.900
0.97851,34.530
0.98267,32.548
0.99646,32.914
1.01016,32.410
1.02377,32.634
1.02400,33.570
1.03731,32.714
1.05076,32.952
1.06414,32.813
1.07500,34.160
1.07744,33.154
1.08407,35.150
1.09067,33.308
1.10384,33.139
1.11694,33.231
1.12500,34.940
1.12998,33.055
1.14295,33.623
1.15587,34.021
1.16873,33.732
1.17500,35.470
1.18153,34.662
1.19428,34.354
1.20698,34.609
1.21962,35.318
1.22500,36.040
1.23222,34.665
1.24478,35.347
1.25728,35.875
1.25728,35.200
1.26974,35.745
1.27500,36.850
1.28216,36.117
1.29454,36.486
1.30688,36.953
1.31917,37.415
1.32500,37.600
1.33143,37.190
1.34365,37.357
1.35584,37.848
1.36798,38.197
1.37500,37.850
1.38010,38.493
1.39218,38.263
1.40423,38.241
1.41624,38.656
1.42500,37.980
1.42823,38.318
1.50000,37.820
1.60000,38.120
1.70000,38.210
1.80000,38.850
1.90000,39.350
2.02200,39.990
2.14261,42.400
2.19300,40.500
2.39100,40.670
2.62700,40.750
2.94400,40.760
3.00000,43.000
3.27700,40.830
3.41260,38.100
4.00000,43.100
4.30000,40.400
4.74760,43.400
5.70000,42.500
5.86478,33.600
6.37060,41.200
6.37066,41.200
6.50000,38.700
7.78310,39.300
8.00000,39.700
8.24680,41.200
9.19190,40.800
10.00000,39.500
11.00000,39.400
12.00000,39.300
13.00000,39.000
14.00000,38.700
14.60000,37.100
16.00000,39.100
17.00000,38.500
17.80000,37.500
18.00000,38.700
21.00000,38.500
21.60000,37.700
26.28321,38.940
26.50000,39.300
27.00000,38.900
34.00000,38.200
34.00000,38.200
36.58794,38.850
52.69162,38.200
80.00000,38.980
80.00000,38.980
131.00000,39.170
131.00000,39.140
133.00000,39.210
175.00000,39.210
180.00000,39.520
180.00000,39.620
215.00000,39.790
215.00000,39.790
240.00000,39.660
240.00000,39.660
273.00000,40.320
273.00000,40.320
310.00000,39.600
